name,sellingDate,size,resellPrice
"Tuesday, May 23, 2017",$595,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Tuesday, May 23, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),13
"Tuesday, May 23, 2017",$765,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8
"Tuesday, May 23, 2017","$1,134",adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6.5
"Monday, May 22, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Monday, May 22, 2017",$690,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Monday, May 22, 2017",$515,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),7
"Thursday, May 18, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),13.5
"Thursday, May 18, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Wednesday, May 17, 2017",$823,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Wednesday, May 17, 2017",$700,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Tuesday, May 16, 2017",$600,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),7
"Monday, May 15, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Monday, May 15, 2017",$748,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Friday, May 12, 2017",$720,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Friday, May 12, 2017",$764,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Friday, May 12, 2017",$800,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),13
"Thursday, May 11, 2017",$524,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),7
"Wednesday, May 10, 2017",$736,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Wednesday, May 10, 2017",$700,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),13
"Wednesday, May 10, 2017",$738,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11.5
"Wednesday, May 10, 2017",$930,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6.5
"Wednesday, May 10, 2017",$740,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Tuesday, May 9, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),13
"Tuesday, May 9, 2017",$775,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Tuesday, May 9, 2017",$740,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Tuesday, May 9, 2017",$840,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12.5
"Tuesday, May 9, 2017",$695,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8.5
"Tuesday, May 9, 2017",$650,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Friday, May 5, 2017",$500,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Friday, May 5, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12.5
"Friday, May 5, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6.5
"Thursday, May 4, 2017",$717,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Thursday, May 4, 2017",$700,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),13
"Wednesday, May 3, 2017",$743,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Wednesday, May 3, 2017",$800,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Wednesday, May 3, 2017","$1,000",adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6.5
"Wednesday, May 3, 2017",$710,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Tuesday, May 2, 2017",$760,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Tuesday, May 2, 2017",$740,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Tuesday, May 2, 2017",$720,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),14
"Tuesday, May 2, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12.5
"Tuesday, May 2, 2017",$661,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Tuesday, May 2, 2017",$700,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8
"Monday, May 1, 2017",$654,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8
"Monday, May 1, 2017",$810,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Saturday, April 29, 2017",$700,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Friday, April 28, 2017",$667,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Friday, April 28, 2017",$755,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9
"Thursday, April 27, 2017",$780,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11.5
"Thursday, April 27, 2017",$760,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Thursday, April 27, 2017",$715,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Thursday, April 27, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),15
"Thursday, April 27, 2017",$589,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Thursday, April 27, 2017",$510,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Thursday, April 27, 2017",$710,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Thursday, April 27, 2017",$715,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Wednesday, April 26, 2017",$551,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Wednesday, April 26, 2017",$725,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Tuesday, April 25, 2017",$775,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8
"Tuesday, April 25, 2017",$775,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Monday, April 24, 2017",$759,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Monday, April 24, 2017",$710,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Monday, April 24, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Friday, April 21, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8.5
"Thursday, April 20, 2017",$703,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Wednesday, April 19, 2017",$740,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Wednesday, April 19, 2017",$730,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Wednesday, April 19, 2017",$730,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Wednesday, April 19, 2017",$725,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Wednesday, April 19, 2017",$726,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Tuesday, April 18, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11.5
"Tuesday, April 18, 2017",$775,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9
"Tuesday, April 18, 2017",$685,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Tuesday, April 18, 2017",$725,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8.5
"Tuesday, April 18, 2017",$700,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Tuesday, April 18, 2017",$854,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Thursday, April 13, 2017",$711,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Thursday, April 13, 2017",$700,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Thursday, April 13, 2017",$780,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8.5
"Thursday, April 13, 2017",$745,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Thursday, April 13, 2017",$770,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Wednesday, April 12, 2017",$790,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9
"Wednesday, April 12, 2017",$655,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),7
"Wednesday, April 12, 2017",$751,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Wednesday, April 12, 2017",$704,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8.5
"Wednesday, April 12, 2017",$770,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Wednesday, April 12, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Wednesday, April 12, 2017",$615,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Wednesday, April 12, 2017",$655,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Wednesday, April 12, 2017",$685,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Wednesday, April 12, 2017",$790,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Tuesday, April 11, 2017",$685,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Tuesday, April 11, 2017",$652,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),7
"Tuesday, April 11, 2017",$675,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Monday, April 10, 2017",$800,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9
"Sunday, April 9, 2017",$800,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Saturday, April 8, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),14
"Friday, April 7, 2017",$645,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Thursday, April 6, 2017",$575,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Thursday, April 6, 2017",$620,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Thursday, April 6, 2017",$700,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8.5
"Thursday, April 6, 2017",$687,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Thursday, April 6, 2017",$879,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Wednesday, April 5, 2017",$720,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8
"Wednesday, April 5, 2017",$760,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12.5
"Wednesday, April 5, 2017",$701,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Wednesday, April 5, 2017",$720,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8
"Wednesday, April 5, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6.5
"Tuesday, April 4, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8.5
"Tuesday, April 4, 2017",$650,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Tuesday, April 4, 2017",$810,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Tuesday, April 4, 2017",$850,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9
"Tuesday, April 4, 2017",$700,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Monday, April 3, 2017",$800,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6.5
"Monday, April 3, 2017",$765,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8.5
"Monday, April 3, 2017",$780,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Monday, April 3, 2017",$560,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Monday, April 3, 2017",$770,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),13
"Friday, March 31, 2017",$675,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Friday, March 31, 2017",$790,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Thursday, March 30, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Thursday, March 30, 2017",$600,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Thursday, March 30, 2017",$769,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Wednesday, March 29, 2017",$800,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Wednesday, March 29, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Tuesday, March 28, 2017",$777,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Monday, March 27, 2017",$750,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),13
"Monday, March 27, 2017",$680,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Monday, March 27, 2017",$800,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),13
"Monday, March 27, 2017",$575,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Monday, March 27, 2017",$620,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),7
"Monday, March 27, 2017",$730,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Monday, March 27, 2017",$740,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Sunday, March 26, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6.5
"Friday, March 24, 2017",$755,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8
"Friday, March 24, 2017",$752,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8.5
"Thursday, March 23, 2017",$700,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Thursday, March 23, 2017",$730,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Thursday, March 23, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12.5
"Thursday, March 23, 2017",$605,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Wednesday, March 22, 2017",$805,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),8
"Wednesday, March 22, 2017",$816,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9
"Tuesday, March 21, 2017",$761,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9
"Tuesday, March 21, 2017",$720,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Friday, March 17, 2017",$799,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9
"Friday, March 17, 2017",$644,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Friday, March 17, 2017",$730,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Friday, March 17, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11.5
"Friday, March 17, 2017",$766,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9
"Friday, March 17, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Friday, March 17, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),7.5
"Friday, March 17, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Friday, March 17, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Friday, March 17, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Thursday, March 16, 2017",$730,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Thursday, March 16, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Wednesday, March 15, 2017",$745,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Wednesday, March 15, 2017",$800,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Wednesday, March 15, 2017",$711,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Wednesday, March 15, 2017",$640,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),7
"Wednesday, March 15, 2017",$726,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Tuesday, March 14, 2017",$790,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Tuesday, March 14, 2017",$803,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Monday, March 13, 2017",$780,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
"Sunday, March 12, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Sunday, March 12, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Sunday, March 12, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),12
"Saturday, March 11, 2017",$899,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),11
"Saturday, March 11, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10.5
"Saturday, March 11, 2017",$777,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),6
"Saturday, March 11, 2017",$900,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Saturday, March 11, 2017",$850,adidas Yeezy Boost 750 Light Brown Gum (Chocolate),10
"Saturday, March 11, 2017","$1,032",adidas Yeezy Boost 750 Light Brown Gum (Chocolate),9.5
,"$1,095",adidas Yeezy Boost 350 V2 Core Black Copper,5.5
"Tuesday, October 17, 2017",$670,adidas Yeezy Boost 350 V2 Core Black Copper,10.5
"Tuesday, October 17, 2017",$701,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Tuesday, October 17, 2017",$799,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Tuesday, October 17, 2017",$790,adidas Yeezy Boost 350 V2 Core Black Copper,7
"Tuesday, October 17, 2017",$656,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Tuesday, October 17, 2017",$730,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Monday, October 16, 2017",$720,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Monday, October 16, 2017",$800,adidas Yeezy Boost 350 V2 Core Black Copper,10.5
"Monday, October 16, 2017",$663,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Monday, October 16, 2017",$656,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Monday, October 16, 2017",$780,adidas Yeezy Boost 350 V2 Core Black Copper,8.5
"Monday, October 16, 2017",$661,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Monday, October 16, 2017",$785,adidas Yeezy Boost 350 V2 Core Black Copper,7
"Monday, October 16, 2017",$798,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Monday, October 16, 2017",$650,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Monday, October 16, 2017",$740,adidas Yeezy Boost 350 V2 Core Black Copper,8.5
"Monday, October 16, 2017","$1,027",adidas Yeezy Boost 350 V2 Core Black Copper,14
"Sunday, October 15, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,7.5
"Saturday, October 14, 2017",$712,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Saturday, October 14, 2017",$666,adidas Yeezy Boost 350 V2 Core Black Copper,10.5
"Friday, October 13, 2017",$704,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Friday, October 13, 2017",$740,adidas Yeezy Boost 350 V2 Core Black Copper,8
"Friday, October 13, 2017",$990,adidas Yeezy Boost 350 V2 Core Black Copper,6.5
"Friday, October 13, 2017",$750,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Friday, October 13, 2017",$750,adidas Yeezy Boost 350 V2 Core Black Copper,8
"Thursday, October 12, 2017",$686,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Thursday, October 12, 2017",$676,adidas Yeezy Boost 350 V2 Core Black Copper,11.5
"Wednesday, October 11, 2017",$900,adidas Yeezy Boost 350 V2 Core Black Copper,5.5
"Wednesday, October 11, 2017",$780,adidas Yeezy Boost 350 V2 Core Black Copper,12
"Wednesday, October 11, 2017",$671,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Wednesday, October 11, 2017","$1,644",adidas Yeezy Boost 350 V2 Core Black Copper,6
"Wednesday, October 11, 2017","$1,000",adidas Yeezy Boost 350 V2 Core Black Copper,14
"Tuesday, October 10, 2017","$1,287",adidas Yeezy Boost 350 V2 Core Black Copper,4
"Monday, October 9, 2017",$707,adidas Yeezy Boost 350 V2 Core Black Copper,13
"Monday, October 9, 2017",$660,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Monday, October 9, 2017",$730,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Thursday, October 5, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Thursday, October 5, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Thursday, October 5, 2017",$730,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Thursday, October 5, 2017",$705,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Wednesday, October 4, 2017",$682,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Tuesday, October 3, 2017",$711,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Tuesday, October 3, 2017",$692,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Monday, October 2, 2017",$686,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Monday, October 2, 2017",$775,adidas Yeezy Boost 350 V2 Core Black Copper,12
"Sunday, October 1, 2017","$1,000",adidas Yeezy Boost 350 V2 Core Black Copper,4
"Friday, September 29, 2017",$751,adidas Yeezy Boost 350 V2 Core Black Copper,8.5
"Friday, September 29, 2017",$725,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Thursday, September 28, 2017",$723,adidas Yeezy Boost 350 V2 Core Black Copper,8.5
"Thursday, September 28, 2017",$825,adidas Yeezy Boost 350 V2 Core Black Copper,13
"Thursday, September 28, 2017","$1,000",adidas Yeezy Boost 350 V2 Core Black Copper,12.5
"Thursday, September 28, 2017",$716,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Wednesday, September 27, 2017",$775,adidas Yeezy Boost 350 V2 Core Black Copper,11.5
"Wednesday, September 27, 2017",$730,adidas Yeezy Boost 350 V2 Core Black Copper,8.5
"Wednesday, September 27, 2017",$775,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Wednesday, September 27, 2017",$696,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Wednesday, September 27, 2017",$668,adidas Yeezy Boost 350 V2 Core Black Copper,8.5
"Wednesday, September 27, 2017",$765,adidas Yeezy Boost 350 V2 Core Black Copper,13
"Tuesday, September 26, 2017","$1,231",adidas Yeezy Boost 350 V2 Core Black Copper,4
"Sunday, September 24, 2017","$1,100",adidas Yeezy Boost 350 V2 Core Black Copper,12.5
"Friday, September 22, 2017",$713,adidas Yeezy Boost 350 V2 Core Black Copper,10.5
"Friday, September 22, 2017",$703,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Thursday, September 21, 2017",$717,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Thursday, September 21, 2017",$900,adidas Yeezy Boost 350 V2 Core Black Copper,6
"Thursday, September 21, 2017",$703,adidas Yeezy Boost 350 V2 Core Black Copper,11.5
"Wednesday, September 20, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Tuesday, September 19, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Tuesday, September 19, 2017","$2,052",adidas Yeezy Boost 350 V2 Core Black Copper,5
"Tuesday, September 19, 2017",$699,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Monday, September 18, 2017",$699,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Sunday, September 17, 2017",$900,adidas Yeezy Boost 350 V2 Core Black Copper,6
"Friday, September 15, 2017",$750,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Thursday, September 14, 2017",$780,adidas Yeezy Boost 350 V2 Core Black Copper,7
"Thursday, September 14, 2017",$716,adidas Yeezy Boost 350 V2 Core Black Copper,6
"Thursday, September 14, 2017",$780,adidas Yeezy Boost 350 V2 Core Black Copper,12
"Wednesday, September 13, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,10.5
"Monday, September 11, 2017",$750,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Monday, September 11, 2017",$735,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Monday, September 11, 2017",$950,adidas Yeezy Boost 350 V2 Core Black Copper,4
"Friday, September 8, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Friday, September 8, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Friday, September 8, 2017",$725,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Friday, September 8, 2017",$708,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Friday, September 8, 2017",$670,adidas Yeezy Boost 350 V2 Core Black Copper,7.5
"Thursday, September 7, 2017",$704,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Thursday, September 7, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Thursday, September 7, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Thursday, September 7, 2017",$675,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Thursday, September 7, 2017",$950,adidas Yeezy Boost 350 V2 Core Black Copper,4
"Thursday, September 7, 2017","$1,231",adidas Yeezy Boost 350 V2 Core Black Copper,6
"Wednesday, September 6, 2017",$805,adidas Yeezy Boost 350 V2 Core Black Copper,11.5
"Monday, September 4, 2017",$685,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Sunday, September 3, 2017","$1,100",adidas Yeezy Boost 350 V2 Core Black Copper,12.5
"Saturday, September 2, 2017","$1,226",adidas Yeezy Boost 350 V2 Core Black Copper,6
"Friday, September 1, 2017",$675,adidas Yeezy Boost 350 V2 Core Black Copper,8.5
"Friday, September 1, 2017",$680,adidas Yeezy Boost 350 V2 Core Black Copper,8.5
"Thursday, August 31, 2017",$760,adidas Yeezy Boost 350 V2 Core Black Copper,12
"Thursday, August 31, 2017","$1,000",adidas Yeezy Boost 350 V2 Core Black Copper,5
"Thursday, August 31, 2017","$1,000",adidas Yeezy Boost 350 V2 Core Black Copper,13
"Wednesday, August 30, 2017",$680,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Tuesday, August 29, 2017",$981,adidas Yeezy Boost 350 V2 Core Black Copper,5.5
"Sunday, August 27, 2017",$815,adidas Yeezy Boost 350 V2 Core Black Copper,13
"Saturday, August 26, 2017","$1,000",adidas Yeezy Boost 350 V2 Core Black Copper,5
"Friday, August 25, 2017",$606,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Thursday, August 24, 2017","$1,000",adidas Yeezy Boost 350 V2 Core Black Copper,4
"Thursday, August 24, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Thursday, August 24, 2017",$714,adidas Yeezy Boost 350 V2 Core Black Copper,10.5
"Wednesday, August 23, 2017",$789,adidas Yeezy Boost 350 V2 Core Black Copper,5
"Wednesday, August 23, 2017",$670,adidas Yeezy Boost 350 V2 Core Black Copper,8.5
"Wednesday, August 23, 2017",$720,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Wednesday, August 23, 2017",$650,adidas Yeezy Boost 350 V2 Core Black Copper,7
"Wednesday, August 23, 2017",$744,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Wednesday, August 23, 2017",$700,adidas Yeezy Boost 350 V2 Core Black Copper,11
"Tuesday, August 22, 2017","$1,000",adidas Yeezy Boost 350 V2 Core Black Copper,14
"Tuesday, August 22, 2017",$645,adidas Yeezy Boost 350 V2 Core Black Copper,9
"Tuesday, August 22, 2017",$695,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Tuesday, August 22, 2017",$660,adidas Yeezy Boost 350 V2 Core Black Copper,9.5
"Monday, August 21, 2017",$868,adidas Yeezy Boost 350 V2 Core Black Copper,8
"Monday, August 21, 2017",$699,adidas Yeezy Boost 350 V2 Core Black Copper,10
"Monday, August 21, 2017",$670,adidas Yeezy Boost 350 V2 Core Black Copper,11
