"","name","size","resellPrice","sellDate","day","date","sellMonth"
"6515","adidas Yeezy Boost 350 Oxford Tan",9,1315,2017-10-03,"Tuesday"," October 3, 2017","Oct 2017"
"6516","adidas Yeezy Boost 350 Oxford Tan",8,1750,2017-10-01,"Sunday"," October 1, 2017","Oct 2017"
"6517","adidas Yeezy Boost 350 Oxford Tan",6.5,1500,2017-10-01,"Sunday"," October 1, 2017","Oct 2017"
"6518","adidas Yeezy Boost 350 Oxford Tan",5.5,2052,2017-10-01,"Sunday"," October 1, 2017","Oct 2017"
"6519","adidas Yeezy Boost 350 Oxford Tan",10,1178,2017-09-30,"Saturday"," September 30, 2017","Sep 2017"
"6520","adidas Yeezy Boost 350 Oxford Tan",5.5,2027,2017-09-29,"Friday"," September 29, 2017","Sep 2017"
"6521","adidas Yeezy Boost 350 Oxford Tan",9,1215,2017-09-28,"Thursday"," September 28, 2017","Sep 2017"
"6522","adidas Yeezy Boost 350 Oxford Tan",11.5,1400,2017-09-27,"Wednesday"," September 27, 2017","Sep 2017"
"6523","adidas Yeezy Boost 350 Oxford Tan",11,1384,2017-09-27,"Wednesday"," September 27, 2017","Sep 2017"
"6524","adidas Yeezy Boost 350 Oxford Tan",7,1395,2017-09-27,"Wednesday"," September 27, 2017","Sep 2017"
"6525","adidas Yeezy Boost 350 Oxford Tan",9,1100,2017-09-27,"Wednesday"," September 27, 2017","Sep 2017"
"6526","adidas Yeezy Boost 350 Oxford Tan",7,1200,2017-09-26,"Tuesday"," September 26, 2017","Sep 2017"
"6527","adidas Yeezy Boost 350 Oxford Tan",9,1500,2017-09-26,"Tuesday"," September 26, 2017","Sep 2017"
"6528","adidas Yeezy Boost 350 Oxford Tan",7,1200,2017-09-25,"Monday"," September 25, 2017","Sep 2017"
"6529","adidas Yeezy Boost 350 Oxford Tan",11.5,1500,2017-09-22,"Friday"," September 22, 2017","Sep 2017"
"6530","adidas Yeezy Boost 350 Oxford Tan",5.5,1300,2017-09-21,"Thursday"," September 21, 2017","Sep 2017"
"6531","adidas Yeezy Boost 350 Oxford Tan",8.5,1161,2017-09-21,"Thursday"," September 21, 2017","Sep 2017"
"6532","adidas Yeezy Boost 350 Oxford Tan",10,1500,2017-09-21,"Thursday"," September 21, 2017","Sep 2017"
"6533","adidas Yeezy Boost 350 Oxford Tan",5.5,2000,2017-09-21,"Thursday"," September 21, 2017","Sep 2017"
"6534","adidas Yeezy Boost 350 Oxford Tan",9.5,1400,2017-09-21,"Thursday"," September 21, 2017","Sep 2017"
"6535","adidas Yeezy Boost 350 Oxford Tan",9,1400,2017-09-20,"Wednesday"," September 20, 2017","Sep 2017"
"6536","adidas Yeezy Boost 350 Oxford Tan",10,1465,2017-09-20,"Wednesday"," September 20, 2017","Sep 2017"
"6537","adidas Yeezy Boost 350 Oxford Tan",11,1750,2017-09-18,"Monday"," September 18, 2017","Sep 2017"
"6538","adidas Yeezy Boost 350 Oxford Tan",11.5,1976,2017-09-18,"Monday"," September 18, 2017","Sep 2017"
"6539","adidas Yeezy Boost 350 Oxford Tan",8.5,1150,2017-09-18,"Monday"," September 18, 2017","Sep 2017"
"6540","adidas Yeezy Boost 350 Oxford Tan",11,1500,2017-09-17,"Sunday"," September 17, 2017","Sep 2017"
"6541","adidas Yeezy Boost 350 Oxford Tan",5,1350,2017-09-16,"Saturday"," September 16, 2017","Sep 2017"
"6542","adidas Yeezy Boost 350 Oxford Tan",9,1593,2017-09-15,"Friday"," September 15, 2017","Sep 2017"
"6543","adidas Yeezy Boost 350 Oxford Tan",7.5,1500,2017-09-14,"Thursday"," September 14, 2017","Sep 2017"
"6544","adidas Yeezy Boost 350 Oxford Tan",8,1101,2017-09-14,"Thursday"," September 14, 2017","Sep 2017"
"6545","adidas Yeezy Boost 350 Oxford Tan",8.5,1165,2017-09-14,"Thursday"," September 14, 2017","Sep 2017"
"6546","adidas Yeezy Boost 350 Oxford Tan",5.5,1400,2017-09-13,"Wednesday"," September 13, 2017","Sep 2017"
"6547","adidas Yeezy Boost 350 Oxford Tan",6.5,970,2017-09-13,"Wednesday"," September 13, 2017","Sep 2017"
"6548","adidas Yeezy Boost 350 Oxford Tan",8.5,1195,2017-09-13,"Wednesday"," September 13, 2017","Sep 2017"
"6549","adidas Yeezy Boost 350 Oxford Tan",9,1400,2017-09-12,"Tuesday"," September 12, 2017","Sep 2017"
"6550","adidas Yeezy Boost 350 Oxford Tan",9.5,1145,2017-09-12,"Tuesday"," September 12, 2017","Sep 2017"
"6551","adidas Yeezy Boost 350 Oxford Tan",9,1280,2017-09-12,"Tuesday"," September 12, 2017","Sep 2017"
"6552","adidas Yeezy Boost 350 Oxford Tan",8,1491,2017-09-10,"Sunday"," September 10, 2017","Sep 2017"
"6553","adidas Yeezy Boost 350 Oxford Tan",8,1400,2017-09-09,"Saturday"," September 9, 2017","Sep 2017"
"6554","adidas Yeezy Boost 350 Oxford Tan",9.5,1350,2017-09-09,"Saturday"," September 9, 2017","Sep 2017"
"6555","adidas Yeezy Boost 350 Oxford Tan",9.5,1542,2017-09-08,"Friday"," September 8, 2017","Sep 2017"
"6556","adidas Yeezy Boost 350 Oxford Tan",11.5,1329,2017-09-07,"Thursday"," September 7, 2017","Sep 2017"
"6557","adidas Yeezy Boost 350 Oxford Tan",4.5,1815,2017-09-07,"Thursday"," September 7, 2017","Sep 2017"
"6558","adidas Yeezy Boost 350 Oxford Tan",8.5,1466,2017-09-07,"Thursday"," September 7, 2017","Sep 2017"
"6559","adidas Yeezy Boost 350 Oxford Tan",7.5,1542,2017-09-07,"Thursday"," September 7, 2017","Sep 2017"
"6560","adidas Yeezy Boost 350 Oxford Tan",7.5,1439,2017-09-06,"Wednesday"," September 6, 2017","Sep 2017"
"6561","adidas Yeezy Boost 350 Oxford Tan",10,1695,2017-09-06,"Wednesday"," September 6, 2017","Sep 2017"
"6562","adidas Yeezy Boost 350 Oxford Tan",10.5,1110,2017-09-05,"Tuesday"," September 5, 2017","Sep 2017"
"6563","adidas Yeezy Boost 350 Oxford Tan",4,1530,2017-09-04,"Monday"," September 4, 2017","Sep 2017"
"6564","adidas Yeezy Boost 350 Oxford Tan",8.5,1350,2017-09-02,"Saturday"," September 2, 2017","Sep 2017"
"6565","adidas Yeezy Boost 350 Oxford Tan",10.5,1200,2017-09-01,"Friday"," September 1, 2017","Sep 2017"
"6566","adidas Yeezy Boost 350 Oxford Tan",9.5,1100,2017-09-01,"Friday"," September 1, 2017","Sep 2017"
"6567","adidas Yeezy Boost 350 Oxford Tan",7.5,1350,2017-08-31,"Thursday"," August 31, 2017","Aug 2017"
"6568","adidas Yeezy Boost 350 Oxford Tan",7.5,1236,2017-08-30,"Wednesday"," August 30, 2017","Aug 2017"
"6569","adidas Yeezy Boost 350 Oxford Tan",8.5,1500,2017-08-29,"Tuesday"," August 29, 2017","Aug 2017"
"6570","adidas Yeezy Boost 350 Oxford Tan",11,1500,2017-08-29,"Tuesday"," August 29, 2017","Aug 2017"
"6571","adidas Yeezy Boost 350 Oxford Tan",6.5,1976,2017-08-29,"Tuesday"," August 29, 2017","Aug 2017"
"6572","adidas Yeezy Boost 350 Oxford Tan",8,1400,2017-08-27,"Sunday"," August 27, 2017","Aug 2017"
"6573","adidas Yeezy Boost 350 Oxford Tan",11.5,1260,2017-08-27,"Sunday"," August 27, 2017","Aug 2017"
"6574","adidas Yeezy Boost 350 Oxford Tan",7,1500,2017-08-25,"Friday"," August 25, 2017","Aug 2017"
"6575","adidas Yeezy Boost 350 Oxford Tan",7,1250,2017-08-25,"Friday"," August 25, 2017","Aug 2017"
"6576","adidas Yeezy Boost 350 Oxford Tan",9,1105,2017-08-24,"Thursday"," August 24, 2017","Aug 2017"
"6577","adidas Yeezy Boost 350 Oxford Tan",9.5,1150,2017-08-24,"Thursday"," August 24, 2017","Aug 2017"
"6578","adidas Yeezy Boost 350 Oxford Tan",11.5,1120,2017-08-24,"Thursday"," August 24, 2017","Aug 2017"
"6579","adidas Yeezy Boost 350 Oxford Tan",9.5,1644,2017-08-24,"Thursday"," August 24, 2017","Aug 2017"
"6580","adidas Yeezy Boost 350 Oxford Tan",11,1280,2017-08-23,"Wednesday"," August 23, 2017","Aug 2017"
"6581","adidas Yeezy Boost 350 Oxford Tan",10.5,1500,2017-08-22,"Tuesday"," August 22, 2017","Aug 2017"
"6582","adidas Yeezy Boost 350 Oxford Tan",11.5,1230,2017-08-22,"Tuesday"," August 22, 2017","Aug 2017"
"6583","adidas Yeezy Boost 350 Oxford Tan",9.5,1542,2017-08-22,"Tuesday"," August 22, 2017","Aug 2017"
"6584","adidas Yeezy Boost 350 Oxford Tan",12,1250,2017-08-22,"Tuesday"," August 22, 2017","Aug 2017"
"6585","adidas Yeezy Boost 350 Oxford Tan",8.5,1500,2017-08-22,"Tuesday"," August 22, 2017","Aug 2017"
"6586","adidas Yeezy Boost 350 Oxford Tan",11,1085,2017-08-21,"Monday"," August 21, 2017","Aug 2017"
"6587","adidas Yeezy Boost 350 Oxford Tan",5.5,1550,2017-08-21,"Monday"," August 21, 2017","Aug 2017"
"6588","adidas Yeezy Boost 350 Oxford Tan",10.5,1500,2017-08-20,"Sunday"," August 20, 2017","Aug 2017"
"6589","adidas Yeezy Boost 350 Oxford Tan",6.5,2001,2017-08-19,"Saturday"," August 19, 2017","Aug 2017"
"6590","adidas Yeezy Boost 350 Oxford Tan",8.5,1100,2017-08-18,"Friday"," August 18, 2017","Aug 2017"
"6591","adidas Yeezy Boost 350 Oxford Tan",8.5,1500,2017-08-18,"Friday"," August 18, 2017","Aug 2017"
"6592","adidas Yeezy Boost 350 Oxford Tan",11,1500,2017-08-18,"Friday"," August 18, 2017","Aug 2017"
"6593","adidas Yeezy Boost 350 Oxford Tan",7.5,1500,2017-08-18,"Friday"," August 18, 2017","Aug 2017"
"6594","adidas Yeezy Boost 350 Oxford Tan",11,1394,2017-08-17,"Thursday"," August 17, 2017","Aug 2017"
"6595","adidas Yeezy Boost 350 Oxford Tan",10,1385,2017-08-17,"Thursday"," August 17, 2017","Aug 2017"
"6596","adidas Yeezy Boost 350 Oxford Tan",11,1199,2017-08-16,"Wednesday"," August 16, 2017","Aug 2017"
"6597","adidas Yeezy Boost 350 Oxford Tan",10.5,1500,2017-08-16,"Wednesday"," August 16, 2017","Aug 2017"
"6598","adidas Yeezy Boost 350 Oxford Tan",6.5,1750,2017-08-16,"Wednesday"," August 16, 2017","Aug 2017"
"6599","adidas Yeezy Boost 350 Oxford Tan",10.5,1137,2017-08-16,"Wednesday"," August 16, 2017","Aug 2017"
"6600","adidas Yeezy Boost 350 Oxford Tan",8.5,1250,2017-08-16,"Wednesday"," August 16, 2017","Aug 2017"
"6601","adidas Yeezy Boost 350 Oxford Tan",8,1500,2017-08-16,"Wednesday"," August 16, 2017","Aug 2017"
"6602","adidas Yeezy Boost 350 Oxford Tan",8.5,1100,2017-08-16,"Wednesday"," August 16, 2017","Aug 2017"
"6603","adidas Yeezy Boost 350 Oxford Tan",8,1097,2017-08-15,"Tuesday"," August 15, 2017","Aug 2017"
"6604","adidas Yeezy Boost 350 Oxford Tan",7.5,1750,2017-08-14,"Monday"," August 14, 2017","Aug 2017"
"6605","adidas Yeezy Boost 350 Oxford Tan",6.5,1090,2017-08-14,"Monday"," August 14, 2017","Aug 2017"
"6606","adidas Yeezy Boost 350 Oxford Tan",11.5,1500,2017-08-14,"Monday"," August 14, 2017","Aug 2017"
"6607","adidas Yeezy Boost 350 Oxford Tan",8.5,1250,2017-08-13,"Sunday"," August 13, 2017","Aug 2017"
"6608","adidas Yeezy Boost 350 Oxford Tan",10.5,1116,2017-08-11,"Friday"," August 11, 2017","Aug 2017"
"6609","adidas Yeezy Boost 350 Oxford Tan",11.5,1030,2017-08-10,"Thursday"," August 10, 2017","Aug 2017"
"6610","adidas Yeezy Boost 350 Oxford Tan",6,1299,2017-08-09,"Wednesday"," August 9, 2017","Aug 2017"
"6611","adidas Yeezy Boost 350 Oxford Tan",10.5,1500,2017-08-09,"Wednesday"," August 9, 2017","Aug 2017"
"6612","adidas Yeezy Boost 350 Oxford Tan",10.5,1500,2017-08-09,"Wednesday"," August 9, 2017","Aug 2017"
"6613","adidas Yeezy Boost 350 Oxford Tan",7,1700,2017-08-09,"Wednesday"," August 9, 2017","Aug 2017"
"6614","adidas Yeezy Boost 350 Oxford Tan",5,2000,2017-08-09,"Wednesday"," August 9, 2017","Aug 2017"
"6615","adidas Yeezy Boost 350 Oxford Tan",10,1215,2017-08-08,"Tuesday"," August 8, 2017","Aug 2017"
"6616","adidas Yeezy Boost 350 Oxford Tan",9,1300,2017-08-08,"Tuesday"," August 8, 2017","Aug 2017"
"6617","adidas Yeezy Boost 350 Oxford Tan",12,1375,2017-08-08,"Tuesday"," August 8, 2017","Aug 2017"
"6618","adidas Yeezy Boost 350 Oxford Tan",8,1500,2017-08-08,"Tuesday"," August 8, 2017","Aug 2017"
"6619","adidas Yeezy Boost 350 Oxford Tan",11,1230,2017-08-07,"Monday"," August 7, 2017","Aug 2017"
"6620","adidas Yeezy Boost 350 Oxford Tan",13,2400,2017-08-07,"Monday"," August 7, 2017","Aug 2017"
"6621","adidas Yeezy Boost 350 Oxford Tan",11,1500,2017-08-05,"Saturday"," August 5, 2017","Aug 2017"
"6622","adidas Yeezy Boost 350 Oxford Tan",5.5,1750,2017-08-05,"Saturday"," August 5, 2017","Aug 2017"
"6623","adidas Yeezy Boost 350 Oxford Tan",10,1200,2017-08-04,"Friday"," August 4, 2017","Aug 2017"
"6624","adidas Yeezy Boost 350 Oxford Tan",9,1100,2017-08-04,"Friday"," August 4, 2017","Aug 2017"
"6625","adidas Yeezy Boost 350 Oxford Tan",7.5,1080,2017-08-03,"Thursday"," August 3, 2017","Aug 2017"
"6626","adidas Yeezy Boost 350 Oxford Tan",8.5,1097,2017-08-03,"Thursday"," August 3, 2017","Aug 2017"
"6627","adidas Yeezy Boost 350 Oxford Tan",8,1500,2017-08-03,"Thursday"," August 3, 2017","Aug 2017"
"6628","adidas Yeezy Boost 350 Oxford Tan",10.5,1235,2017-08-01,"Tuesday"," August 1, 2017","Aug 2017"
"6629","adidas Yeezy Boost 350 Oxford Tan",9.5,1500,2017-08-01,"Tuesday"," August 1, 2017","Aug 2017"
"6630","adidas Yeezy Boost 350 Oxford Tan",5.5,1772,2017-07-31,"Monday"," July 31, 2017","Jul 2017"
"6631","adidas Yeezy Boost 350 Oxford Tan",6.5,1186,2017-07-31,"Monday"," July 31, 2017","Jul 2017"
"6632","adidas Yeezy Boost 350 Oxford Tan",7.5,1287,2017-07-30,"Sunday"," July 30, 2017","Jul 2017"
"6633","adidas Yeezy Boost 350 Oxford Tan",8.5,1500,2017-07-30,"Sunday"," July 30, 2017","Jul 2017"
"6634","adidas Yeezy Boost 350 Oxford Tan",10.5,1100,2017-07-28,"Friday"," July 28, 2017","Jul 2017"
"6635","adidas Yeezy Boost 350 Oxford Tan",12,1150,2017-07-27,"Thursday"," July 27, 2017","Jul 2017"
"6636","adidas Yeezy Boost 350 Oxford Tan",8,1080,2017-07-27,"Thursday"," July 27, 2017","Jul 2017"
"6637","adidas Yeezy Boost 350 Oxford Tan",9.5,1500,2017-07-27,"Thursday"," July 27, 2017","Jul 2017"
"6638","adidas Yeezy Boost 350 Oxford Tan",7.5,1200,2017-07-27,"Thursday"," July 27, 2017","Jul 2017"
"6639","adidas Yeezy Boost 350 Oxford Tan",7,1750,2017-07-26,"Wednesday"," July 26, 2017","Jul 2017"
"6640","adidas Yeezy Boost 350 Oxford Tan",12.5,1800,2017-07-26,"Wednesday"," July 26, 2017","Jul 2017"
"6641","adidas Yeezy Boost 350 Oxford Tan",11.5,1315,2017-07-25,"Tuesday"," July 25, 2017","Jul 2017"
"6642","adidas Yeezy Boost 350 Oxford Tan",7,1750,2017-07-24,"Monday"," July 24, 2017","Jul 2017"
"6643","adidas Yeezy Boost 350 Oxford Tan",8.5,1160,2017-07-24,"Monday"," July 24, 2017","Jul 2017"
"6644","adidas Yeezy Boost 350 Oxford Tan",9,1500,2017-07-23,"Sunday"," July 23, 2017","Jul 2017"
"6645","adidas Yeezy Boost 350 Oxford Tan",5,1600,2017-07-20,"Thursday"," July 20, 2017","Jul 2017"
"6646","adidas Yeezy Boost 350 Oxford Tan",7.5,1316,2017-07-20,"Thursday"," July 20, 2017","Jul 2017"
"6647","adidas Yeezy Boost 350 Oxford Tan",11.5,1797,2017-07-20,"Thursday"," July 20, 2017","Jul 2017"
"6648","adidas Yeezy Boost 350 Oxford Tan",7,1499,2017-07-19,"Wednesday"," July 19, 2017","Jul 2017"
"6649","adidas Yeezy Boost 350 Oxford Tan",9.5,1199,2017-07-19,"Wednesday"," July 19, 2017","Jul 2017"
"6650","adidas Yeezy Boost 350 Oxford Tan",7,1145,2017-07-19,"Wednesday"," July 19, 2017","Jul 2017"
"6651","adidas Yeezy Boost 350 Oxford Tan",9.5,1500,2017-07-19,"Wednesday"," July 19, 2017","Jul 2017"
"6652","adidas Yeezy Boost 350 Oxford Tan",7.5,1500,2017-07-18,"Tuesday"," July 18, 2017","Jul 2017"
"6653","adidas Yeezy Boost 350 Oxford Tan",11.5,1100,2017-07-18,"Tuesday"," July 18, 2017","Jul 2017"
"6654","adidas Yeezy Boost 350 Oxford Tan",8,1500,2017-07-18,"Tuesday"," July 18, 2017","Jul 2017"
"6655","adidas Yeezy Boost 350 Oxford Tan",7.5,1500,2017-07-18,"Tuesday"," July 18, 2017","Jul 2017"
"6656","adidas Yeezy Boost 350 Oxford Tan",8.5,1500,2017-07-18,"Tuesday"," July 18, 2017","Jul 2017"
"6657","adidas Yeezy Boost 350 Oxford Tan",11.5,1050,2017-07-17,"Monday"," July 17, 2017","Jul 2017"
"6658","adidas Yeezy Boost 350 Oxford Tan",6.5,1214,2017-07-17,"Monday"," July 17, 2017","Jul 2017"
"6659","adidas Yeezy Boost 350 Oxford Tan",10.5,1005,2017-07-17,"Monday"," July 17, 2017","Jul 2017"
"6660","adidas Yeezy Boost 350 Oxford Tan",7,1147,2017-07-14,"Friday"," July 14, 2017","Jul 2017"
"6661","adidas Yeezy Boost 350 Oxford Tan",11,1500,2017-07-12,"Wednesday"," July 12, 2017","Jul 2017"
"6662","adidas Yeezy Boost 350 Oxford Tan",10,1200,2017-07-12,"Wednesday"," July 12, 2017","Jul 2017"
"6663","adidas Yeezy Boost 350 Oxford Tan",9,1500,2017-07-12,"Wednesday"," July 12, 2017","Jul 2017"
"6664","adidas Yeezy Boost 350 Oxford Tan",11.5,1500,2017-07-11,"Tuesday"," July 11, 2017","Jul 2017"
"6665","adidas Yeezy Boost 350 Oxford Tan",10,1060,2017-07-11,"Tuesday"," July 11, 2017","Jul 2017"
"6666","adidas Yeezy Boost 350 Oxford Tan",7,1147,2017-07-11,"Tuesday"," July 11, 2017","Jul 2017"
"6667","adidas Yeezy Boost 350 Oxford Tan",11.5,2000,2017-07-11,"Tuesday"," July 11, 2017","Jul 2017"
"6668","adidas Yeezy Boost 350 Oxford Tan",10,1100,2017-07-10,"Monday"," July 10, 2017","Jul 2017"
"6669","adidas Yeezy Boost 350 Oxford Tan",7,1750,2017-07-10,"Monday"," July 10, 2017","Jul 2017"
"6670","adidas Yeezy Boost 350 Oxford Tan",10.5,1400,2017-07-08,"Saturday"," July 8, 2017","Jul 2017"
"6671","adidas Yeezy Boost 350 Oxford Tan",8.5,1300,2017-07-08,"Saturday"," July 8, 2017","Jul 2017"
"6672","adidas Yeezy Boost 350 Oxford Tan",9.5,1200,2017-07-08,"Saturday"," July 8, 2017","Jul 2017"
"6673","adidas Yeezy Boost 350 Oxford Tan",9,1101,2017-07-07,"Friday"," July 7, 2017","Jul 2017"
"6674","adidas Yeezy Boost 350 Oxford Tan",7.5,1277,2017-07-07,"Friday"," July 7, 2017","Jul 2017"
"6675","adidas Yeezy Boost 350 Oxford Tan",10,1200,2017-07-07,"Friday"," July 7, 2017","Jul 2017"
"6676","adidas Yeezy Boost 350 Oxford Tan",7.5,1000,2017-07-06,"Thursday"," July 6, 2017","Jul 2017"
"6677","adidas Yeezy Boost 350 Oxford Tan",8,1250,2017-07-06,"Thursday"," July 6, 2017","Jul 2017"
"6678","adidas Yeezy Boost 350 Oxford Tan",11.5,1500,2017-07-06,"Thursday"," July 6, 2017","Jul 2017"
"6679","adidas Yeezy Boost 350 Oxford Tan",9,1160,2017-07-05,"Wednesday"," July 5, 2017","Jul 2017"
"6680","adidas Yeezy Boost 350 Oxford Tan",9.5,1542,2017-07-05,"Wednesday"," July 5, 2017","Jul 2017"
"6681","adidas Yeezy Boost 350 Oxford Tan",13.5,1600,2017-07-05,"Wednesday"," July 5, 2017","Jul 2017"
"6682","adidas Yeezy Boost 350 Oxford Tan",9,1500,2017-07-02,"Sunday"," July 2, 2017","Jul 2017"
"6683","adidas Yeezy Boost 350 Oxford Tan",7,1797,2017-06-30,"Friday"," June 30, 2017","Jun 2017"
"6684","adidas Yeezy Boost 350 Oxford Tan",10,1750,2017-06-29,"Thursday"," June 29, 2017","Jun 2017"
"6685","adidas Yeezy Boost 350 Oxford Tan",7.5,1338,2017-06-29,"Thursday"," June 29, 2017","Jun 2017"
"6686","adidas Yeezy Boost 350 Oxford Tan",6,1250,2017-06-29,"Thursday"," June 29, 2017","Jun 2017"
"6687","adidas Yeezy Boost 350 Oxford Tan",9.5,1145,2017-06-28,"Wednesday"," June 28, 2017","Jun 2017"
"6688","adidas Yeezy Boost 350 Oxford Tan",10,1500,2017-06-28,"Wednesday"," June 28, 2017","Jun 2017"
"6689","adidas Yeezy Boost 350 Oxford Tan",7,1746,2017-06-27,"Tuesday"," June 27, 2017","Jun 2017"
"6690","adidas Yeezy Boost 350 Oxford Tan",10,1220,2017-06-26,"Monday"," June 26, 2017","Jun 2017"
"6691","adidas Yeezy Boost 350 Oxford Tan",12.5,1245,2017-06-26,"Monday"," June 26, 2017","Jun 2017"
"6692","adidas Yeezy Boost 350 Oxford Tan",11.5,1500,2017-06-26,"Monday"," June 26, 2017","Jun 2017"
"6693","adidas Yeezy Boost 350 Oxford Tan",9.5,1250,2017-06-26,"Monday"," June 26, 2017","Jun 2017"
"6694","adidas Yeezy Boost 350 Oxford Tan",4,1750,2017-06-25,"Sunday"," June 25, 2017","Jun 2017"
"6695","adidas Yeezy Boost 350 Oxford Tan",10.5,1750,2017-06-24,"Saturday"," June 24, 2017","Jun 2017"
"6696","adidas Yeezy Boost 350 Oxford Tan",11.5,1797,2017-06-23,"Friday"," June 23, 2017","Jun 2017"
"6697","adidas Yeezy Boost 350 Oxford Tan",12,2052,2017-06-23,"Friday"," June 23, 2017","Jun 2017"
"6698","adidas Yeezy Boost 350 Oxford Tan",9,1200,2017-06-22,"Thursday"," June 22, 2017","Jun 2017"
"6699","adidas Yeezy Boost 350 Oxford Tan",11,1100,2017-06-22,"Thursday"," June 22, 2017","Jun 2017"
"6700","adidas Yeezy Boost 350 Oxford Tan",9.5,1491,2017-06-22,"Thursday"," June 22, 2017","Jun 2017"
"6701","adidas Yeezy Boost 350 Oxford Tan",9,1644,2017-06-22,"Thursday"," June 22, 2017","Jun 2017"
"6702","adidas Yeezy Boost 350 Oxford Tan",10.5,1230,2017-06-21,"Wednesday"," June 21, 2017","Jun 2017"
"6703","adidas Yeezy Boost 350 Oxford Tan",8,1750,2017-06-21,"Wednesday"," June 21, 2017","Jun 2017"
"6704","adidas Yeezy Boost 350 Oxford Tan",8.5,1150,2017-06-21,"Wednesday"," June 21, 2017","Jun 2017"
"6705","adidas Yeezy Boost 350 Oxford Tan",10.5,1500,2017-06-18,"Sunday"," June 18, 2017","Jun 2017"
"6706","adidas Yeezy Boost 350 Oxford Tan",9,1500,2017-06-18,"Sunday"," June 18, 2017","Jun 2017"
"6707","adidas Yeezy Boost 350 Oxford Tan",5.5,2000,2017-06-17,"Saturday"," June 17, 2017","Jun 2017"
"6708","adidas Yeezy Boost 350 Oxford Tan",7,1500,2017-06-17,"Saturday"," June 17, 2017","Jun 2017"
"6709","adidas Yeezy Boost 350 Oxford Tan",10,1500,2017-06-16,"Friday"," June 16, 2017","Jun 2017"
"6710","adidas Yeezy Boost 350 Oxford Tan",10,1500,2017-06-16,"Friday"," June 16, 2017","Jun 2017"
"6711","adidas Yeezy Boost 350 Oxford Tan",11.5,1455,2017-06-16,"Friday"," June 16, 2017","Jun 2017"
"6712","adidas Yeezy Boost 350 Oxford Tan",9,1500,2017-06-16,"Friday"," June 16, 2017","Jun 2017"
"6713","adidas Yeezy Boost 350 Oxford Tan",9.5,1100,2017-06-15,"Thursday"," June 15, 2017","Jun 2017"
"6714","adidas Yeezy Boost 350 Oxford Tan",10.5,1500,2017-06-15,"Thursday"," June 15, 2017","Jun 2017"
"6715","adidas Yeezy Boost 350 Oxford Tan",4,1300,2017-06-15,"Thursday"," June 15, 2017","Jun 2017"
"6716","adidas Yeezy Boost 350 Oxford Tan",10.5,1155,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017"
"6717","adidas Yeezy Boost 350 Oxford Tan",9,1750,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017"
"6718","adidas Yeezy Boost 350 Oxford Tan",5.5,1750,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017"
"6719","adidas Yeezy Boost 350 Oxford Tan",11.5,1101,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017"
"6720","adidas Yeezy Boost 350 Oxford Tan",9,1151,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017"
"6721","adidas Yeezy Boost 350 Oxford Tan",11,1500,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017"
"6722","adidas Yeezy Boost 350 Oxford Tan",10,1500,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017"
"6723","adidas Yeezy Boost 350 Oxford Tan",8.5,1500,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017"
"6724","adidas Yeezy Boost 350 Oxford Tan",6,1750,2017-06-12,"Monday"," June 12, 2017","Jun 2017"
"6725","adidas Yeezy Boost 350 Oxford Tan",11,1500,2017-06-11,"Sunday"," June 11, 2017","Jun 2017"
"6726","adidas Yeezy Boost 350 Oxford Tan",10.5,1500,2017-06-09,"Friday"," June 9, 2017","Jun 2017"
"6727","adidas Yeezy Boost 350 Oxford Tan",11,1500,2017-06-09,"Friday"," June 9, 2017","Jun 2017"
"6728","adidas Yeezy Boost 350 Oxford Tan",8.5,1537,2017-06-09,"Friday"," June 9, 2017","Jun 2017"
"6729","adidas Yeezy Boost 350 Oxford Tan",8,1250,2017-06-09,"Friday"," June 9, 2017","Jun 2017"
"6730","adidas Yeezy Boost 350 Oxford Tan",9,1500,2017-06-08,"Thursday"," June 8, 2017","Jun 2017"
"6731","adidas Yeezy Boost 350 Oxford Tan",7,1500,2017-06-08,"Thursday"," June 8, 2017","Jun 2017"
"6732","adidas Yeezy Boost 350 Oxford Tan",9.5,1500,2017-06-08,"Thursday"," June 8, 2017","Jun 2017"
"6733","adidas Yeezy Boost 350 Oxford Tan",9.5,1137,2017-06-07,"Wednesday"," June 7, 2017","Jun 2017"
"6734","adidas Yeezy Boost 350 Oxford Tan",10.5,1175,2017-06-07,"Wednesday"," June 7, 2017","Jun 2017"
"6735","adidas Yeezy Boost 350 Oxford Tan",8.5,1250,2017-06-07,"Wednesday"," June 7, 2017","Jun 2017"
"6736","adidas Yeezy Boost 350 Oxford Tan",9,1500,2017-06-07,"Wednesday"," June 7, 2017","Jun 2017"
"6737","adidas Yeezy Boost 350 Oxford Tan",12,1740,2017-06-06,"Tuesday"," June 6, 2017","Jun 2017"
"6738","adidas Yeezy Boost 350 Oxford Tan",9.5,1080,2017-06-06,"Tuesday"," June 6, 2017","Jun 2017"
