"","name","size","resellPrice","sellDate","day","date","sellMonth","model","color","retailPrice","releaseDate","releaseMonth","resellPercentage"
"3359","adidas Yeezy Boost 350 V2 Core Black Red",6.5,1250,2017-06-18,"Sunday"," June 18, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3360","adidas Yeezy Boost 350 V2 Core Black Red",14,1250,2017-06-18,"Sunday"," June 18, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3361","adidas Yeezy Boost 350 V2 Core Black Red",9.5,1000,2017-06-17,"Saturday"," June 17, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.54545454545455
"3362","adidas Yeezy Boost 350 V2 Core Black Red",7,1000,2017-06-17,"Saturday"," June 17, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.54545454545455
"3363","adidas Yeezy Boost 350 V2 Core Black Red",5.5,1500,2017-06-17,"Saturday"," June 17, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3364","adidas Yeezy Boost 350 V2 Core Black Red",4,1250,2017-06-16,"Friday"," June 16, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3365","adidas Yeezy Boost 350 V2 Core Black Red",9.5,974,2017-06-16,"Friday"," June 16, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.42727272727273
"3366","adidas Yeezy Boost 350 V2 Core Black Red",5.5,1100,2017-06-16,"Friday"," June 16, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",4
"3367","adidas Yeezy Boost 350 V2 Core Black Red",11,900,2017-06-16,"Friday"," June 16, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3368","adidas Yeezy Boost 350 V2 Core Black Red",4.5,1250,2017-06-16,"Friday"," June 16, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3369","adidas Yeezy Boost 350 V2 Core Black Red",9,856,2017-06-16,"Friday"," June 16, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.89090909090909
"3370","adidas Yeezy Boost 350 V2 Core Black Red",4,1250,2017-06-16,"Friday"," June 16, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3371","adidas Yeezy Boost 350 V2 Core Black Red",10.5,940,2017-06-15,"Thursday"," June 15, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.27272727272727
"3372","adidas Yeezy Boost 350 V2 Core Black Red",9,889,2017-06-15,"Thursday"," June 15, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.04090909090909
"3373","adidas Yeezy Boost 350 V2 Core Black Red",10,924,2017-06-15,"Thursday"," June 15, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.2
"3374","adidas Yeezy Boost 350 V2 Core Black Red",9,895,2017-06-15,"Thursday"," June 15, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.06818181818182
"3375","adidas Yeezy Boost 350 V2 Core Black Red",9.5,975,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.43181818181818
"3376","adidas Yeezy Boost 350 V2 Core Black Red",11.5,1025,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.65909090909091
"3377","adidas Yeezy Boost 350 V2 Core Black Red",12.5,1500,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3378","adidas Yeezy Boost 350 V2 Core Black Red",6,1500,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3379","adidas Yeezy Boost 350 V2 Core Black Red",10,900,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3380","adidas Yeezy Boost 350 V2 Core Black Red",6.5,1500,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3381","adidas Yeezy Boost 350 V2 Core Black Red",7,862,2017-06-12,"Monday"," June 12, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.91818181818182
"3382","adidas Yeezy Boost 350 V2 Core Black Red",11,858,2017-06-12,"Monday"," June 12, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.9
"3383","adidas Yeezy Boost 350 V2 Core Black Red",9.5,950,2017-06-12,"Monday"," June 12, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.31818181818182
"3384","adidas Yeezy Boost 350 V2 Core Black Red",7.5,870,2017-06-12,"Monday"," June 12, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.95454545454545
"3385","adidas Yeezy Boost 350 V2 Core Black Red",9.5,900,2017-06-12,"Monday"," June 12, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3386","adidas Yeezy Boost 350 V2 Core Black Red",4,1250,2017-06-11,"Sunday"," June 11, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3387","adidas Yeezy Boost 350 V2 Core Black Red",8.5,837,2017-06-10,"Saturday"," June 10, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.80454545454545
"3388","adidas Yeezy Boost 350 V2 Core Black Red",6.5,912,2017-06-08,"Thursday"," June 8, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.14545454545455
"3389","adidas Yeezy Boost 350 V2 Core Black Red",11,860,2017-06-08,"Thursday"," June 8, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.90909090909091
"3390","adidas Yeezy Boost 350 V2 Core Black Red",12,1080,2017-06-08,"Thursday"," June 8, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.90909090909091
"3391","adidas Yeezy Boost 350 V2 Core Black Red",11.5,922,2017-06-08,"Thursday"," June 8, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.19090909090909
"3392","adidas Yeezy Boost 350 V2 Core Black Red",4,1050,2017-06-07,"Wednesday"," June 7, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.77272727272727
"3393","adidas Yeezy Boost 350 V2 Core Black Red",10,893,2017-06-06,"Tuesday"," June 6, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.05909090909091
"3394","adidas Yeezy Boost 350 V2 Core Black Red",9,940,2017-06-06,"Tuesday"," June 6, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.27272727272727
"3395","adidas Yeezy Boost 350 V2 Core Black Red",12.5,1500,2017-06-06,"Tuesday"," June 6, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3396","adidas Yeezy Boost 350 V2 Core Black Red",11,975,2017-06-05,"Monday"," June 5, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.43181818181818
"3397","adidas Yeezy Boost 350 V2 Core Black Red",13,840,2017-06-05,"Monday"," June 5, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.81818181818182
"3398","adidas Yeezy Boost 350 V2 Core Black Red",4,925,2017-06-05,"Monday"," June 5, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.20454545454545
"3399","adidas Yeezy Boost 350 V2 Core Black Red",6.5,1287,2017-06-03,"Saturday"," June 3, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.85
"3400","adidas Yeezy Boost 350 V2 Core Black Red",9,940,2017-06-02,"Friday"," June 2, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.27272727272727
"3401","adidas Yeezy Boost 350 V2 Core Black Red",10,948,2017-06-02,"Friday"," June 2, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.30909090909091
"3402","adidas Yeezy Boost 350 V2 Core Black Red",9,910,2017-06-02,"Friday"," June 2, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.13636363636364
"3403","adidas Yeezy Boost 350 V2 Core Black Red",9.5,914,2017-06-02,"Friday"," June 2, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.15454545454545
"3404","adidas Yeezy Boost 350 V2 Core Black Red",4,1287,2017-06-02,"Friday"," June 2, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.85
"3405","adidas Yeezy Boost 350 V2 Core Black Red",9,940,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.27272727272727
"3406","adidas Yeezy Boost 350 V2 Core Black Red",11.5,995,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.52272727272727
"3407","adidas Yeezy Boost 350 V2 Core Black Red",9,879,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.99545454545455
"3408","adidas Yeezy Boost 350 V2 Core Black Red",10,920,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.18181818181818
"3409","adidas Yeezy Boost 350 V2 Core Black Red",11,950,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.31818181818182
"3410","adidas Yeezy Boost 350 V2 Core Black Red",11,855,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.88636363636364
"3411","adidas Yeezy Boost 350 V2 Core Black Red",12.5,1500,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3412","adidas Yeezy Boost 350 V2 Core Black Red",9.5,875,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.97727272727273
"3413","adidas Yeezy Boost 350 V2 Core Black Red",6,1236,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.61818181818182
"3414","adidas Yeezy Boost 350 V2 Core Black Red",9.5,970,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.40909090909091
"3415","adidas Yeezy Boost 350 V2 Core Black Red",12,885,2017-05-31,"Wednesday"," May 31, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.02272727272727
"3416","adidas Yeezy Boost 350 V2 Core Black Red",10,880,2017-05-31,"Wednesday"," May 31, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3
"3417","adidas Yeezy Boost 350 V2 Core Black Red",8.5,833,2017-05-31,"Wednesday"," May 31, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.78636363636364
"3418","adidas Yeezy Boost 350 V2 Core Black Red",14,1250,2017-05-31,"Wednesday"," May 31, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3419","adidas Yeezy Boost 350 V2 Core Black Red",6,1500,2017-05-31,"Wednesday"," May 31, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3420","adidas Yeezy Boost 350 V2 Core Black Red",9,900,2017-05-30,"Tuesday"," May 30, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3421","adidas Yeezy Boost 350 V2 Core Black Red",13,900,2017-05-30,"Tuesday"," May 30, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3422","adidas Yeezy Boost 350 V2 Core Black Red",11.5,999,2017-05-30,"Tuesday"," May 30, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.54090909090909
"3423","adidas Yeezy Boost 350 V2 Core Black Red",11,860,2017-05-30,"Tuesday"," May 30, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.90909090909091
"3424","adidas Yeezy Boost 350 V2 Core Black Red",11,856,2017-05-30,"Tuesday"," May 30, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.89090909090909
"3425","adidas Yeezy Boost 350 V2 Core Black Red",8,877,2017-05-30,"Tuesday"," May 30, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.98636363636364
"3426","adidas Yeezy Boost 350 V2 Core Black Red",6.5,1500,2017-05-30,"Tuesday"," May 30, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3427","adidas Yeezy Boost 350 V2 Core Black Red",9.5,965,2017-05-30,"Tuesday"," May 30, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.38636363636364
"3428","adidas Yeezy Boost 350 V2 Core Black Red",5,1052,2017-05-29,"Monday"," May 29, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.78181818181818
"3429","adidas Yeezy Boost 350 V2 Core Black Red",4,1007,2017-05-28,"Sunday"," May 28, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.57727272727273
"3430","adidas Yeezy Boost 350 V2 Core Black Red",6,1031,2017-05-28,"Sunday"," May 28, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.68636363636364
"3431","adidas Yeezy Boost 350 V2 Core Black Red",6,1250,2017-05-27,"Saturday"," May 27, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3432","adidas Yeezy Boost 350 V2 Core Black Red",12,921,2017-05-26,"Friday"," May 26, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.18636363636364
"3433","adidas Yeezy Boost 350 V2 Core Black Red",8.5,900,2017-05-26,"Friday"," May 26, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3434","adidas Yeezy Boost 350 V2 Core Black Red",8.5,875,2017-05-26,"Friday"," May 26, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.97727272727273
"3435","adidas Yeezy Boost 350 V2 Core Black Red",10,1150,2017-05-26,"Friday"," May 26, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.22727272727273
"3436","adidas Yeezy Boost 350 V2 Core Black Red",8,853,2017-05-26,"Friday"," May 26, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.87727272727273
"3437","adidas Yeezy Boost 350 V2 Core Black Red",6,1500,2017-05-26,"Friday"," May 26, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3438","adidas Yeezy Boost 350 V2 Core Black Red",11,855,2017-05-25,"Thursday"," May 25, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.88636363636364
"3439","adidas Yeezy Boost 350 V2 Core Black Red",8,812,2017-05-25,"Thursday"," May 25, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.69090909090909
"3440","adidas Yeezy Boost 350 V2 Core Black Red",10.5,900,2017-05-25,"Thursday"," May 25, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3441","adidas Yeezy Boost 350 V2 Core Black Red",4,950,2017-05-25,"Thursday"," May 25, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.31818181818182
"3442","adidas Yeezy Boost 350 V2 Core Black Red",10.5,919,2017-05-25,"Thursday"," May 25, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.17727272727273
"3443","adidas Yeezy Boost 350 V2 Core Black Red",10.5,925,2017-05-25,"Thursday"," May 25, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.20454545454545
"3444","adidas Yeezy Boost 350 V2 Core Black Red",5,1001,2017-05-25,"Thursday"," May 25, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.55
"3445","adidas Yeezy Boost 350 V2 Core Black Red",4,1250,2017-05-25,"Thursday"," May 25, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3446","adidas Yeezy Boost 350 V2 Core Black Red",7.5,900,2017-05-25,"Thursday"," May 25, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3447","adidas Yeezy Boost 350 V2 Core Black Red",4,1000,2017-05-24,"Wednesday"," May 24, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.54545454545455
"3448","adidas Yeezy Boost 350 V2 Core Black Red",11,875,2017-05-24,"Wednesday"," May 24, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.97727272727273
"3449","adidas Yeezy Boost 350 V2 Core Black Red",8,850,2017-05-24,"Wednesday"," May 24, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.86363636363636
"3450","adidas Yeezy Boost 350 V2 Core Black Red",11,878,2017-05-24,"Wednesday"," May 24, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.99090909090909
"3451","adidas Yeezy Boost 350 V2 Core Black Red",7.5,800,2017-05-24,"Wednesday"," May 24, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.63636363636364
"3452","adidas Yeezy Boost 350 V2 Core Black Red",9.5,900,2017-05-24,"Wednesday"," May 24, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3453","adidas Yeezy Boost 350 V2 Core Black Red",6.5,1500,2017-05-23,"Tuesday"," May 23, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3454","adidas Yeezy Boost 350 V2 Core Black Red",14,1000,2017-05-23,"Tuesday"," May 23, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.54545454545455
"3455","adidas Yeezy Boost 350 V2 Core Black Red",8.5,865,2017-05-23,"Tuesday"," May 23, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.93181818181818
"3456","adidas Yeezy Boost 350 V2 Core Black Red",5,1012,2017-05-23,"Tuesday"," May 23, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.6
"3457","adidas Yeezy Boost 350 V2 Core Black Red",10.5,900,2017-05-23,"Tuesday"," May 23, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3458","adidas Yeezy Boost 350 V2 Core Black Red",10,1000,2017-05-22,"Monday"," May 22, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.54545454545455
"3459","adidas Yeezy Boost 350 V2 Core Black Red",9,878,2017-05-22,"Monday"," May 22, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.99090909090909
"3460","adidas Yeezy Boost 350 V2 Core Black Red",4,940,2017-05-22,"Monday"," May 22, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.27272727272727
"3461","adidas Yeezy Boost 350 V2 Core Black Red",13,1000,2017-05-22,"Monday"," May 22, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.54545454545455
"3462","adidas Yeezy Boost 350 V2 Core Black Red",5.5,1287,2017-05-20,"Saturday"," May 20, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.85
"3463","adidas Yeezy Boost 350 V2 Core Black Red",9.5,900,2017-05-19,"Friday"," May 19, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3464","adidas Yeezy Boost 350 V2 Core Black Red",9,880,2017-05-19,"Friday"," May 19, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3
"3465","adidas Yeezy Boost 350 V2 Core Black Red",8.5,870,2017-05-18,"Thursday"," May 18, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.95454545454545
"3466","adidas Yeezy Boost 350 V2 Core Black Red",10,862,2017-05-18,"Thursday"," May 18, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.91818181818182
"3467","adidas Yeezy Boost 350 V2 Core Black Red",13,825,2017-05-18,"Thursday"," May 18, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.75
"3468","adidas Yeezy Boost 350 V2 Core Black Red",10,872,2017-05-18,"Thursday"," May 18, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.96363636363636
"3469","adidas Yeezy Boost 350 V2 Core Black Red",11,865,2017-05-17,"Wednesday"," May 17, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.93181818181818
"3470","adidas Yeezy Boost 350 V2 Core Black Red",11.5,911,2017-05-17,"Wednesday"," May 17, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.14090909090909
"3471","adidas Yeezy Boost 350 V2 Core Black Red",9,900,2017-05-17,"Wednesday"," May 17, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3472","adidas Yeezy Boost 350 V2 Core Black Red",12,878,2017-05-17,"Wednesday"," May 17, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.99090909090909
"3473","adidas Yeezy Boost 350 V2 Core Black Red",4.5,1250,2017-05-16,"Tuesday"," May 16, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3474","adidas Yeezy Boost 350 V2 Core Black Red",9,900,2017-05-16,"Tuesday"," May 16, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3475","adidas Yeezy Boost 350 V2 Core Black Red",13,875,2017-05-15,"Monday"," May 15, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.97727272727273
"3476","adidas Yeezy Boost 350 V2 Core Black Red",6,1250,2017-05-15,"Monday"," May 15, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3477","adidas Yeezy Boost 350 V2 Core Black Red",13,800,2017-05-15,"Monday"," May 15, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.63636363636364
"3478","adidas Yeezy Boost 350 V2 Core Black Red",5,1500,2017-05-13,"Saturday"," May 13, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",5.81818181818182
"3479","adidas Yeezy Boost 350 V2 Core Black Red",10.5,850,2017-05-12,"Friday"," May 12, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.86363636363636
"3480","adidas Yeezy Boost 350 V2 Core Black Red",5,1000,2017-05-12,"Friday"," May 12, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.54545454545455
"3481","adidas Yeezy Boost 350 V2 Core Black Red",11,1000,2017-05-11,"Thursday"," May 11, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.54545454545455
"3482","adidas Yeezy Boost 350 V2 Core Black Red",11,895,2017-05-11,"Thursday"," May 11, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.06818181818182
"3483","adidas Yeezy Boost 350 V2 Core Black Red",13,825,2017-05-11,"Thursday"," May 11, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.75
"3484","adidas Yeezy Boost 350 V2 Core Black Red",13,900,2017-05-11,"Thursday"," May 11, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3485","adidas Yeezy Boost 350 V2 Core Black Red",10,900,2017-05-11,"Thursday"," May 11, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3486","adidas Yeezy Boost 350 V2 Core Black Red",11.5,939,2017-05-10,"Wednesday"," May 10, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.26818181818182
"3487","adidas Yeezy Boost 350 V2 Core Black Red",11,850,2017-05-10,"Wednesday"," May 10, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.86363636363636
"3488","adidas Yeezy Boost 350 V2 Core Black Red",12,950,2017-05-10,"Wednesday"," May 10, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.31818181818182
"3489","adidas Yeezy Boost 350 V2 Core Black Red",6.5,1150,2017-05-09,"Tuesday"," May 9, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.22727272727273
"3490","adidas Yeezy Boost 350 V2 Core Black Red",8.5,810,2017-05-09,"Tuesday"," May 9, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",2.68181818181818
"3491","adidas Yeezy Boost 350 V2 Core Black Red",6.5,1250,2017-05-09,"Tuesday"," May 9, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3492","adidas Yeezy Boost 350 V2 Core Black Red",11,900,2017-05-08,"Monday"," May 8, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",3.09090909090909
"3493","adidas Yeezy Boost 350 V2 Core Black Red",5,1250,2017-05-08,"Monday"," May 8, 2017","May 2017","350 V2","black",220,2016-11-23,"Nov 2016",4.68181818181818
"3494","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,680,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",0.942857142857143
"3495","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,816,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.33142857142857
"3496","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,850,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.42857142857143
"3497","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,810,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.31428571428571
"3498","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,786,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.24571428571429
"3499","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,835,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.38571428571429
"3500","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",7,700,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1
"3501","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,800,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.28571428571429
"3502","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,566,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",0.617142857142857
"3503","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,826,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.36
"3504","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,801,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.28857142857143
"3505","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,740,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.11428571428571
"3506","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,705,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.01428571428571
"3507","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,840,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017","750","brown",350,2016-10-15,"Oct 2016",1.4
